,champion,voice_line,is_spoken,gender,role,win_rate,pick_rate,ban_rate,region
11905,Kayn,I'm the one with power now Rhaast! You hear me!?,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11906,Kayn,"With this much Ora at my command, my empire is invincible!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11907,Kayn,Praise my name! Praise Emperor Kayn!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11908,Kayn,You stand on the precipice of a deadly fate. Take a step. Face your emperor.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11909,Kayn,"I suppose I could honour you with death. All part of my duties, after all.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11910,Kayn,What can I say? You're either the emperor of the universe or you're not me.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11911,Kayn,"Everything belongs to me, worm. Even that mastery.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11912,Kayn,Subjugate all worlds! Every last one of them.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11913,Kayn,"Face me, filth!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11914,Kayn,You're all worms!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11915,Kayn,So easy. It's all so easy.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11916,Kayn,I will take on all challengers to my throne.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11917,Kayn,"You could never hope to stop me, but I love that you tried.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11918,Kayn,"But I digress, who are you again?",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11919,Kayn,"Did you see that Rhaast?"" *Nervous Laugh* ""...Rhaast?",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11920,Kayn,"Didn't you know? I'm the emperor, so I win.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11921,Kayn,No one will take my throne from me! Not even me.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11922,Kayn,How sad. You would have made an excellent concubine.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11923,Kayn,Now play dead. Who's a good boy?,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11924,Kayn,"Goodbye, templar. And thank you for control of the universe.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11925,Kayn,"If you want my personal opinion, ""Hasaki"" is a really sad choice of last words.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11926,Kayn,So you're the voice of Ora.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11927,Kayn,Hail Kayn! The all-conquering!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11928,Kayn,All will bow to my greatness!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11929,Kayn,Rejoice! Your emperor is here!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11930,Kayn,Can't trust the councilors. They're too tainted. Rhaast would've said... Hmhmhmhm Rhaast... ,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11931,Kayn,"No line of secession. Hunt down everyone, all of their offspring, until there is only Kayn.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11932,Kayn,"The ruling bodies will have to be disassembled by force. Yes, cut them apart.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11933,Kayn,But I was... invincible...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11934,Kayn,My... empire..,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11935,Kayn,I will live forever!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11936,Kayn,My legacy doesn't die here.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11937,Kayn,Did you miss me? I know I did.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11938,Kayn,*Shadow Assassin Chuckles*,False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11939,Kayn,For my empire!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11940,Kayn,For the empire.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11941,Kayn,All hail Kayn!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11942,Kayn,You've failed the test.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11943,Kayn,You aren't worthy.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11944,Kayn,I'll despoil a thousand worlds!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11945,Kayn,Hate me! Fear me!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11946,Kayn,My power is endless!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11947,Kayn,"I'm everything you wanted and more, Jinx!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11948,Kayn,"Malphite! Come at me, dog.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11949,Kayn,"Rhaast can't save you now, Sona!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11950,Kayn,"You won't escape me this time, captain.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11951,Kayn,"Come, Ziggs. Test your new emperor.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11952,Kayn,Surrender yourself... to me!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11953,Kayn,The test is over Rhaast.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11954,Kayn,No... Nooo...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11955,Kayn,Yeeeess.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11956,Kayn,*Rhaast Screams*,False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11957,Kayn,My time is now!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11958,Kayn,*Shadow Assassin Grunts Twice*,False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11959,Kayn,*Shadow Assassin Grunts*,False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11960,Kayn,I can see forever.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11961,Kayn,I see now.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11962,Kayn,Silence...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11963,Kayn,I know you're near...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11964,Kayn,You're gonna love this next part.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11965,Kayn,Give me your Ora!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11966,Kayn,My grandure will not be sullied.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11967,Kayn,They will sing my name for a thousand years!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11968,Kayn,My power will stretch into eternity! None may challenge me.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11969,Kayn,"Yes, more violence!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11970,Kayn,Every dying scream; they're all mine!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11971,Kayn,I will paint the walls with your entrails!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11972,Kayn,Scream before the end!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11973,Kayn,Sweet desolation!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11974,Kayn,I want it. Every cry of agony!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11975,Kayn,I never want this to stop.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11976,Kayn,I will carve myself upon you.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11977,Kayn,I herald oblivion!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11978,Kayn,I am the deliverance you crave.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11979,Kayn,Even death will die!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11980,Kayn,Let's see that meat on the outside!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11981,Kayn,Your life! Give it to me!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11982,Kayn,Such exquisite violence!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11983,Kayn,Poetry in motion!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11984,Kayn,No! I'm not done playing yet.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11985,Kayn,The Dark Star is mine Thresh! Only Rhaast is worthy.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11986,Kayn,Jinx! Let's see who can do the most damage.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11987,Kayn,Malphite! So much flesh to carve!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11988,Kayn,"Face the monster you've unleashed, Sona!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11989,Kayn,"You will greet oblivion with joy, Yasuo!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11990,Kayn,Ziggs! Let's end this with a bang.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11991,Kayn,Give your flesh to me!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11992,Kayn,I will devour the stars!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11993,Kayn,What a beautiful body!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11994,Kayn,Entropy awaits!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11995,Kayn,Annihilation!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11996,Kayn,"I'll paint the dying stars with your entrails, and love every second of it.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11997,Kayn,"There will come soft rains of liquid night, when our empty god descends from its heaven.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11998,Kayn,Remember to scream my name when I tear out your organs. That really does it for me.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
11999,Kayn,Are you watching my sovereign? We are but humble servants.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12000,Kayn,Such bravado! I must free it from your prison of flesh.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12001,Kayn,Mastery! The last twitch of a dying insect.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12002,Kayn,I'm gonna use that mastery to saw off your head.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12003,Kayn,Who wants to party before the world ends? Anyone? Just me? Fiine.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12004,Kayn,I'm not acting creepy. I'm just really excited to be here!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12005,Kayn,"Here's a funny one. I'm going to kill you. Hmhe, end of joke! End of existence! End of everything! Hahahaha!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12006,Kayn,Heyahaha! I love peeling open the funny ones.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12007,Kayn,Oblivion awaits!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12008,Kayn,Nothing will survive.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12009,Kayn,*Crazed Laugh*,False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12010,Kayn,The nightmare begins!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12011,Kayn,"Oh, how I've waited for this.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12012,Kayn,May the violence never end!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12013,Kayn,I will rip you apart.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12014,Kayn,More. Mooore!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12015,Kayn,Now's the feast!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12016,Kayn,Let's open you up.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12017,Kayn,What joyous carnage!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12018,Kayn,Die! Die!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12019,Kayn,I'm gonna get so much you on me.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12020,Kayn,I lied!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12021,Kayn,WHAT IS THIS!?,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12022,Kayn,The Dark... Star!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12023,Kayn,Fear the coming of the dark!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12024,Kayn,I will wash this universe clean!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12025,Kayn,Such ecstasy! Such resplendent horror!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12026,Kayn,"Don't worry, I won't be gone long. If you do need me, just whisper my name.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12027,Kayn,"Wait here for me. If I come back to any new dead bodies, I'm gonna be so angry.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12028,Kayn,"I have so much slaughter to invoke, so I can barely keep track!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12029,Kayn,Sweet... oblivion...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12030,Kayn,Noooo... the gate...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12031,Kayn,I am born again!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12032,Kayn,It's too late for this universe! Rhaast will always return.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12033,Kayn,Slay me as many times as you can! The Dark Star will not be contained.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12034,Kayn,My throne awaits! I can see it. I can see everything!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12035,Kayn,"Oh Rhaast. You were holding out on me. This power feels so, good!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12036,Kayn,"Universe! Greet your emperor, and know despair!",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12037,Kayn,Rhaasty boy! What is this energy? I could rule over everything!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12038,Kayn,I can feel Ora coursing through my veins! This. Is. Sublime!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12039,Kayn,Divine providence. Unlimited power! Kayn.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12040,Kayn,So much left to conquer. So much left to accomplish.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12041,Kayn,"Rhaast dared to test me, and was the first to learn his place.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12042,Kayn,I passed the monster's test! I alone am fit to rule.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12043,Kayn,Pray for any world that draws my attention.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12044,Kayn,"Rhaast, are you still in there? Because I won.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12045,Kayn,They will worship Kayn!. Rhaast is dead.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12046,Kayn,"Hmm. Your exploding body, reminds me... of other, exploding bodies.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12047,Kayn,"The only odyssey awaiting you, captain, is your own extinction.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12048,Kayn,I thank you templar. For dooming all of creation.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12049,Kayn,"The bigger they are, the louder they scream.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12050,Kayn,*Rhaast Grunts Twice*,False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12051,Kayn,*Rhaast Grunts*,False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12052,Kayn,The stars are calling...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12053,Kayn,I'll find you...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12054,Kayn,Ooohh yes...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12055,Kayn,Yesss...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12056,Kayn,Where are you hiding?,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12057,Kayn,Mmmm...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12058,Kayn,This will be fun...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12059,Kayn,Here comes the good part!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12060,Kayn,It's what's inside that counts!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12061,Kayn,"Kayn's Ora will fuel my slaughter! Ahahaha, oh yes.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12062,Kayn,This... is gonna get messy!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12063,Kayn,Rage! Rage against the dying of all light.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12064,Kayn,"And yet, there is so much wonderful work to do.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12065,Kayn,How many countless eons have I waited to kill? Too many!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12066,Kayn,Squirm in your own steaming guts.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12067,Kayn,More bodies. Give me more warm bodies.	,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12068,Kayn,"The pleasure,"" *inhale* ""Was mine.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12069,Kayn,"Oblivion is too good for you. Come back, so I can tear you apart again.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12070,Kayn,"""It's all Rhaast now!"" *Laughs*",False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12071,Kayn,I'll let the rest of you in when I'm satisfied. And not a moment sooner.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12072,Kayn,"""Don't worry Thresh. Soon enough we'll all join you.",False,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12073,Kayn,Sad little girl. You have no idea what violence truly means.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12074,Kayn,Love the skin I'm in!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12075,Kayn,Give in to the carnage. Lose yourself in me.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12076,Kayn,"Rhaast, I'm hurt.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12077,Kayn,"The best thing about Ora, is how it tastes.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12078,Kayn,"Cowards hide, but never escape.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12079,Kayn,Fear is your shadow! You are cloaked in it.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12080,Kayn,The shadows are my realm—and your grave.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12081,Kayn,Shadows are a shallow grave.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12082,Kayn,Facing me was a mistake.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12083,Kayn,That was your destiny: to die.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12084,Kayn,Those seeking balance will find death.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12085,Kayn,Even Zed would be impressed.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12086,Kayn,Hush...,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12087,Kayn,You let me in... So foolish!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12088,Kayn,Ripped out!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12089,Kayn,That's one to remember!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12090,Kayn,This is power!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12091,Kayn,Disgusting... I love it!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12092,Kayn,I'm impressed!,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12093,Kayn,Noxian strength is a lie.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12094,Kayn,"No mercy! Right, Noxian?",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12095,Kayn,"Sorry, brother. You were in my way.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12096,Kayn,"Your skills have not improved, Aatrox.",True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12097,Kayn,Shen. Consider this a debt paid to a friend.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
12098,Kayn,Demon-pants had it coming.,True,Male,"Fighter, Assassin",50.15%,13.65%,11.39%,Ionia
