champion,voice_line,is_spoken
Kled,"Oh, you prancing bastard!",True
Kled,My blood is piss and vinegar!,True
Kled,"I'm gonna reach down your throat, and turn your lungs into mittens!",True
Kled,I'm gonna make you wish you were a hallucination!,True
Kled,You think I don't hear you laughing?,True
Kled,"""There's fixing to be two sounds: me hitting you, and---"" Kled curses.",False
Kled,Vicious!,True
Kled,Stab!,True
Kled,Axe!,True
Kled,Don't get weird on me!,True
Kled,"Dang nabbit, you're gonna' get us killed!",True
Kled,"""Calm down, you damn-!"" Kled curses.",False
Kled,"Whoa! Whoa! Don't get excited, now!",True
Kled,Don't get your britches all rumpled!,True
Kled,"Calm down, girl!",True
Kled,"Whoa, Skaarl, whoa!",True
Kled,"Skaarl, I got this!",True
Kled,Don't you run off on me! Skaarl!,True
Kled,"Easy, girl, easy!",True
Kled,Quit your worryin'!,True
Kled,"No Skaarl, no! Bad Skaarl!",True
Kled,Hey! We ain't done!,True
Kled,"""Get back here you-!"" Kled curses.",False
Kled,Darn nabbit! You lily-livered flea bucket!,True
Kled,"Kled curses. ""What are you doing?""",False
Kled,I knew you was a coward!,True
Kled,"""I ain't never forgiving you, you flea-bitten-!"" Kled curses.",False
Kled,"Go home, get! I never needed you no how!",True
Kled,Not again!,True
Kled,"No, no! The other way! Get back here!",True
Kled,The fighting's this way!,True
Kled,"Kled curses. ""You stupid, dumb animal!""",False
Kled,Kled curses.,False
Kled,"Kled curses. ""Get back here, you---"" Kled curses.",False
Kled,"Kled curses. ""I will--- I ain't backing down! I don't back down! Never!""",False
Kled,"Kled curses. ""Where you going? We got 'em right where we want 'em!""",False
Kled,"Kled curses. ""Now I gotta' walk!""",False
Kled,Traitor!,True
Kled,"Kled curses. ""Fine! I'll kill 'em!""",False
Kled,"Kled curses. ""I'll take 'em alone!""",False
Kled,Yahoo!,True
Kled,Wahoo!,True
Kled,Now we got 'em!,True
Kled,If you does that one more time I'll skewer you and roast you myself!,True
Kled,Where you been?,True
Kled,"Get over here, buddy!",True
Kled,"Woo, good timing!",True
Kled,I knew you'd be back.,True
Kled,"Dang nabbit, I love this lizard!",True
Kled,Boy am I glad to see you!,True
Kled,The badgers command it!,True
Kled,For the brain weasels!,True
Kled,"Yeehaw! I knew you couldn't quit me, Skaarl!",True
Kled,Kled gaining courage theme,False
Kled,Kled mounting,False
Kled,Kled dismounting,False
Kled,Kled dismounted theme,False
Kled,Gotcha now!,True
Kled,How you like that leash?,True
Kled,"Oh, you ain't getting away!",True
Kled,You ain't running!,True
Kled,Just try and run!,True
Kled,You ain't going nowhere!,True
Kled,Get back here!,True
Kled,Thought you wanted to visit!,True
Kled,You think you can run?,True
Kled,I'm gonna learn you about pain!,True
Kled,"Come back, I gotta' put an axe in your brain!",True
Kled,"Aw, you ain't leaving, are you?",True
Kled,"Oops, bear trap in your neck!",True
Kled,Get 'em!,True
Kled,Hyaah!,True
Kled,"Get 'em, Skaarl!",True
Kled,Yeehaw!,True
Kled,Yip yip!,True
Kled,Wowee!,True
Kled,Wahah!,True
Kled,Hee hee!,True
Kled,Ha ha!,True
Kled,Chaaaaarge!,True
Kled,Let's get 'em!,True
Kled,Yaaaahoooo!,True
Kled,Yeeeehaaaw!,True
Kled,Yeaaaaaaah!,True
Kled,Follow meeeee!,True
Kled,No prisoneeeers!,True
Kled,Kled charging theme,False
Kled,"This is Noxus, son! Winner takes all!",True
Kled,That'll learn 'em!,True
Kled,"Thought you could take my land, huh? How'd that work out for you?",True
Kled,How's that dirt taste?,True
Kled,"Don't worry, Skaarl! We'll come back so you can eat 'em later.",True
Kled,Whoops! Looks like I accidentally stabbed you with my long axe - until you were dead!,True
Kled,"You were a visitor, now you're mulch!",True
Kled,"Skaarl, that was what we call a predictable scenario.",True
Kled,I told 'em what was gonna' happen if they came onto my land!,True
Kled,"Next time you visit, bring more stuff I can take!",True
Kled,"I might be a deranged lizard-riding bandito, but I whooped you real good!",True
Kled,"Now, I might have overreacted to you unlawfully entering my property - but I don't think so!",True
Kled,Ahahahaha! I warned him! I did warn him!,True
Kled,"It's funny, 'cause he died right on the border of my land, and more of my land!",True
Kled,Glad you could visit!,True
Kled,Don't let the door hit you on your way to hell!,True
Kled,They never learn.,True
Kled,Tried to bushwhack a bushwhacker!,True
Kled,That learned 'em real good.,True
Kled,We didn't come here to teach lessons in humanity!,True
Kled,Y'all made a nice stabbing bag.,True
Kled,Killing makes me thirsty.,True
Kled,Nothing like a river of blood to send a message.,True
Kled,"Y'know, a long time ago, being crazy meant something.",True
Kled,Just 'cause we was kin don't mean I ain't feeding you to Skaarl!,True
Kled,"Hey cous', glad you came to visit!",True
Kled,A relative's just another unwanted guest.,True
Kled,Afraid I had to cut your visit short.,True
Kled,You ain't cute now!,True
Kled,"Aw, you are so cute... 'fore I ripped your fuzzy head off!",True
Kled,"I could feel bad about killing you, or we could stomp on your corpse!",True
Kled,"You was cute - lousy, but cute.",True
Kled,He died as dumb as he sounded.,True
Kled,And he ain't even had the indignity to call himself a demon.,True
Kled,"Never had much to say, but I'm sure glad we shut him up.",True
Kled,Girl was all messed up.,True
Kled,"I mean, before we killed her. Snake for legs? Crazy!",True
Kled,I guess it's snake dinner tonight!,True
Kled,"Was that lady half-snake, or that snake half-human? She is... confusing. Dead, but confusing.",True
Kled,"Hey, lizard food! What exactly was you general of?",True
Kled,Nice axe! Learn to use it!,True
Kled,Death by my hand!,True
Kled,He wanted to unify Noxus. Guess that makes me a secessionist.,True
Kled,"KLEEEEEED... naw, it's just Kled.",True
Kled,Who wants some Kled?,True
Kled,This is where Kled shines!,True
Kled,Skaarl? You eatin' good tonight! That girl's got some meat on her!,True
Kled,And you thought I talked crazy!,True
Kled,I gotta' stop the mushroom juice... I swear that girl had some tentacles or something!,True
Kled,"Bye bye, fancy pants!",True
Kled,"Hey, fancy pants! Got your cloak dirty!",True
Kled,I don't know what he was. I just needed him to shut up.,True
Kled,"I can respect crazy, but what kind of fool reloads in the middle of a fight?",True
Kled,"A sinister blade? Heck, girl, Skaarl's got farts more sinister than you was.",True
Kled,I like a girl with moxie.,True
Kled,"No, obviously she didn't have any! That's the darn point!",True
Kled,Humans is such easy prey.,True
Kled,She had one crazy getup! Them city-folk clothes is getting ridiculous.,True
Kled,"Yeah, I'll try it on later.",True
Kled,Go back to Noxus Prime!,True
Kled,All your little city-girl dreams just got stomped.,True
Kled,We wrecked that thing!,True
Kled,Damn varmint left holes all over the yard.,True
Kled,Queen of what? Darn thing made Skaarl look smart!,True
Kled,Pure Noxian girl. Almost liked her. Almost.,True
Kled,"Seems to have lost your bounce, girl.",True
Kled,All that hippy hop! Getting on my nerves!,True
Kled,How many times do I gotta' kill him?,True
Kled,I know!,True
Kled,"Too stupid to live, too dumb to die.",True
Kled,I don't think you can eat that one.,True
Kled,He looks a little overripe.,True
Kled,Huh. I liked him better when he was alive.,True
Kled,Tactician? More like bird brain.,True
Kled,Master Tactician? He can keep that title.,True
Kled,He gonna' taste good deep-fried.,True
Kled,I figure he gonna' taste like chicken.,True
Kled,Sure!,True
Kled,"Well, that shut him up!",True
Kled,"Finally, some silence.",True
Kled,"I knew he was a liar, 'cause he used them big words.",True
Kled,"I've seem some dumb outfits, Skaarl, but a cape made out of knives? Woo, ha! That took the cake!",True
Kled,"Another dead city boy, thinking he could sneaky-sneak on my land.",True
Kled,Let that be a lesson for all them sneaky-sneaks!,True
Kled,I keep my eyes open - all the time.,True
Kled,I ain't paranoid - I'm ready. Real ready.,True
Kled,"They's always trying to sneak up on us. Trying, that is.",True
Kled,I know them trespassers is somewhere...,True
Kled,"Them sneaky-sneaks ain't gonna' sneak on us, no sir!",True
Kled,"It's mine, and I got my eye on it!",True
Kled,"Yeah, any of them varmints sneak up on us, we'll know.",True
Kled,It ain't paranoia if everyone is out to get you.,True
Kled,Paranoia... means having all the facts.,True
Kled,There's no such thing as paranoia; your worst fears can come true at any moment.,True
Kled,Paranoia is just another word for ignorance.,True
Kled,Total paranoia is just total awareness!,True
Kled,"""Skaarl! Skaarl!"" (curses)",False
Kled,Kled groans.,False
Kog'Maw,Time to feast!,True
Kog'Maw,Hunger never sleep.,True
Kog'Maw,Kog'Maw snorts.,False
Kog'Maw,Kog'Maw gurgles.,False
Kog'Maw,We go.,True
Kog'Maw,No rest.,True
Kog'Maw,Getting hungry...,True
Kog'Maw,Want meat!,True
Kog'Maw,Oblivion come.,True
Kog'Maw,More! So empty.,True
Kog'Maw,Keep coming! Not full!,True
Kog'Maw,Terror coming... daddy coming!,True
Kog'Maw,Kog'Maw sounds a 'Charge!' bugle call.,False
Kog'Maw,"Fa la la la la, la la la la",True
Kog'Maw,"Fa la la, la la la, la la la",True
Kog'Maw,"Fa la la la la, la la la laaaa",True
Kog'Maw,Kog'Maw laughs.,False
Kog'Maw,Kog'Maw growls.,False
Kog'Maw,Mmm... FOOD!,True
Kog'Maw,Smell soft flesh...,True
Kog'Maw,Obey Void!,True
Kog'Maw,Leave no scraps!,True
Kog'Maw,"Oooh, tasties!",True
Kog'Maw,Still hungry... ,True
LeBlanc,The Black Rose shall bloom once more.,True
LeBlanc,Are you certain?,True
LeBlanc,Where next?,True
LeBlanc,It's all smoke and mirrors.,True
LeBlanc,"Patience, summoner.",True
LeBlanc,"Tricky, aren't you?",True
LeBlanc,Trust me.,True
LeBlanc,Classic misdirection.,True
LeBlanc,Looks can be deceiving.,True
LeBlanc,Would I lie?,True
LeBlanc,For a moment I thought I'd broken a sweat.,True
LeBlanc,For my next trick I'll make their life bar disappear.,True
LeBlanc,"Lying is, like, ninety five percent of what I do.",True
LeBlanc,LeBlanc laughs.,False
LeBlanc,Time to make an appearance.,True
LeBlanc,There's no escape.,True
LeBlanc,What a treat.,True
LeBlanc,Right where I want them.,True
LeBlanc,Surprised to see me?,True
LeBlanc,LeBlanc grunts.,False
LeBlanc,LeBlanc groans.,False
Lee_Sin,"Your will, my hands.",True
Lee_Sin,I return to my training.,True
Lee_Sin,Many monks live in peace.  I do not envy them.,True
Lee_Sin,"The weight of this power, it will not hold me back.",True
Lee_Sin,"My sight may be gone, but my vision holds true.",True
Lee_Sin,"I will struggle, I will fail, but to surrender is a privilege I do not have.",True
Lee_Sin,A fight to the bitter end. I welcome this opportunity.,True
Lee_Sin,Quiet steps.,True
Lee_Sin,Extend your senses.,True
Lee_Sin,Where am I needed?,True
Lee_Sin,Find your center.,True
Lee_Sin,I will atone.,True
Lee_Sin,"Master yourself, master the enemy.",True
Lee_Sin,Waste not a minute.,True
Lee_Sin,We do what we must.,True
Lee_Sin,Endless trials await.,True
Lee_Sin,Only I can endure the dragon's fury.,True
Lee_Sin,My journey led me here.,True
Lee_Sin,Today will be a worthy test.,True
Lee_Sin,My fists are my weapons.,True
Lee_Sin,The dragon answers in flame.,True
Lee_Sin,Never again will arrogance lead me astray.,True
Lee_Sin,My training left more scars than any battle.,True
Lee_Sin,I need no blade to strike down my foes.,True
Lee_Sin,I bloodied my knuckles to sharpen my fists.,True
Lee_Sin,I must stay disciplined.,True
Lee_Sin,"I will master the dragon's spirit, or die trying.",True
Lee_Sin,Enlightenment is knowing the value of one's ignorance.,True
Lee_Sin,The dragon blazed my trail. I merely walk it.,True
Lee_Sin,"The monks taught me well, but I determine my own fate.",True
Lee_Sin,Ionia prayed for peace. What fools we were to think it possible.,True
Lee_Sin,"The dragon must be unleashed, or it will consume me from within.",True
Lee_Sin,Those who do not know their limits will never reach their potential.,True
Lee_Sin,The spirits live among us; their power echoes throughout the land.,True
Lee_Sin,They see only a blind man.  I will open their eyes.,True
Lee_Sin,"I did not blind myself. I called upon the dragon, and suffered its wrath.",True
Lee_Sin,"The dragon spirit is not magic; it is life, more ancient than ours.",True
Lee_Sin,The marks on my body are not warnings; they are reminders of the burden I bear.,True
Lee_Sin,You are but a gilded reflection of what dragons truly are.,True
Lee_Sin,"You won a great victory, Irelia. I look forward to besting you in combat.",True
Lee_Sin,"Kayn, you bear powers you cannot hope to master. Stop, before it is too late.",True
Lee_Sin,"Draw your blade, Master Yi. I have waited long to face you.",True
Lee_Sin,"Shyvana, your spirit seems divided... and familiar.",True
Lee_Sin,"Old friend, I sense the spirits fighting within you still.",True
Lee_Sin,"Wukong, someone of your skill ought to listen to his master.",True
Lee_Sin,"Xin Zhao, or would you rather fight under your other name?",True
Lee_Sin,You say death is like the wind. Shall we see which way it blows?,True
Lee_Sin,"Even in the bitter cold, your spirit burns. How admirable.",True
Lee_Sin,"Before, we were one spirit. What have we become?",True
Lee_Sin,I am the fire of Shojin. Face me with all your strength.,True
Lee_Sin,Force is meaningless without skill.,True
Lee_Sin,You have not earned victory this day.,True
Lee_Sin,Let us see whose spirit is stronger.,True
Lee_Sin,Blindness is no impairment against a smelly enemy.,True
Lee_Sin,Our foes are not much to look at.,True
Lee_Sin,Enough blind jokes. Stop asking for more.,True
Lee_Sin,I fail to see the humor in that.,True
Lee_Sin,Lee Sin laughs.,False
Lee_Sin,Lee sin laughs.,False
Lee_Sin,Strike firmly!,True
Lee_Sin,Their heartbeats quicken.,True
